Gene Name,SynH_Exp_BXHU,SynH_Stat1_CUOC,log2change,counts_change,binned,Threshold where |count difference| is,Threshold of 2^n where n is
ycaD,1249,1714,0.45659363250454255,465,Unchanged,100000,1
ycaC,1162,602,-0.9487746766448268,-560,Unchanged,100000,1
dmsC,4717,1628,-1.53476890126335,-3089,Downregulated,100000,1
dmsB,2469,936,-1.3993464015593775,-1533,Downregulated,100000,1
dmsA,11621,4690,-1.3090743917468417,-6931,Downregulated,100000,1
serS,19894,6684,-1.5735497432391965,-13210,Downregulated,100000,1
rarA,1869,2732,0.5476909145449325,863,Unchanged,100000,1
lolA,1526,1013,-0.5911207880333923,-513,Unchanged,100000,1
ftsK,12158,10309,-0.23800152960157073,-1849,Unchanged,100000,1
lrp,6467,1136,-2.509133775543195,-5331,Downregulated,100000,1
trxB,5474,2431,-1.1710455413362275,-3043,Downregulated,100000,1
cydD,2062,4856,1.2357240888875736,2794,Upregulated,100000,1
cydC,2670,4215,0.6586928892545283,1545,Unchanged,100000,1
aat,858,1389,0.694997046481847,531,Unchanged,100000,1
infA,2058,307,-2.744932421523789,-1751,Downregulated,100000,1
clpA,29579,21566,-0.4558146645997842,-8013,Unchanged,100000,1
clpS,455,516,0.18150452033719547,61,Unchanged,100000,1
cspD,1176,315,-1.9004643264490857,-861,Downregulated,100000,1
macB,1094,5070,2.212373009098146,3976,Upregulated,100000,1
macA,728,2767,1.9263122884112582,2039,Upregulated,100000,1
ybjX,13740,3962,-1.794081218815976,-9778,Downregulated,100000,1
ybjD,921,3715,2.012089149334623,2794,Upregulated,100000,1
aqpZ,356,1476,2.0517435750939983,1120,Upregulated,100000,1
lysO,1426,1720,0.2704345831455723,294,Unchanged,100000,1
hcp,293,3690,3.6546482465255106,3397,Upregulated,100000,1
hcr,312,1329,2.090723170413926,1017,Upregulated,100000,1
poxB,4689,3931,-0.2543839152967266,-758,Unchanged,100000,1
ltaE,3682,2458,-0.5830047109772448,-1224,Unchanged,100000,1
ybjT,2111,2893,0.45463974458244355,782,Unchanged,100000,1
ybjS,1614,1890,0.22774565583065481,276,Unchanged,100000,1
amiD,1618,2348,0.5372208006800746,730,Unchanged,100000,1
ybjQ,562,618,0.13703670768344833,56,Unchanged,100000,1
ybjP,2106,1071,-0.9755469562754611,-1035,Unchanged,100000,1
artP,2060,2361,0.1967537041580618,301,Unchanged,100000,1
artI,3090,2655,-0.21889497710022102,-435,Unchanged,100000,1
artQ,1630,1697,0.05811460042422344,67,Unchanged,100000,1
artM,1040,1367,0.3944297145776055,327,Unchanged,100000,1
artJ,1695,3465,1.0315700790008697,1770,Upregulated,100000,1
rlmC,472,1874,1.9892621882973456,1402,Upregulated,100000,1
ybjO,201,559,1.4756527816642615,358,Upregulated,100000,1
potI,121,1291,3.415410048032596,1170,Upregulated,100000,1
potH,31,1317,5.408843319869639,1286,Upregulated,100000,1
potG,98,1611,4.03903093459136,1513,Upregulated,100000,1
potF,141,1450,3.362285832503503,1309,Upregulated,100000,1
ybjN,1262,543,-1.2166878071781875,-719,Downregulated,100000,1
rimK,1282,1613,0.3313501765369017,331,Unchanged,100000,1
nfsA,1198,1319,0.1388166564627591,121,Unchanged,100000,1
ybjC,343,322,-0.09114788805819528,-21,Unchanged,100000,1
grxA,159,112,-0.5055280332267513,-47,Unchanged,100000,1
ybjM,592,506,-0.22645979093463967,-86,Unchanged,100000,1
ybjL,2238,4070,0.8628187581772154,1832,Unchanged,100000,1
rcdA,210,735,1.8073549220576042,525,Upregulated,100000,1
ybjJ,517,2100,2.02215314223855,1583,Upregulated,100000,1
ybjI,819,1106,0.4334160285936985,287,Unchanged,100000,1
ybjH,149,235,0.6573484261028382,86,Unchanged,100000,1
mdfA,472,1748,1.8888464201387571,1276,Upregulated,100000,1
ybjG,2358,1221,-0.9495005179923595,-1137,Unchanged,100000,1
deoR,1256,1179,-0.09127274591186439,-77,Unchanged,100000,1
dacC,4569,2970,-0.6214155115203204,-1599,Unchanged,100000,1
gstB,3048,1360,-1.1642562513556203,-1688,Downregulated,100000,1
yliI,463,2480,2.4212560220140014,2017,Upregulated,100000,1
bssR,10383,6662,-0.6401960882122527,-3721,Unchanged,100000,1
rimO,1654,2378,0.5237894805743811,724,Unchanged,100000,1
dgcI,654,1152,0.8167781759442299,498,Unchanged,100000,1
pdeI,1556,2375,0.6100854531194805,819,Unchanged,100000,1
gsiD,251,1506,2.584962500721156,1255,Upregulated,100000,1
gsiC,385,1878,2.2862667120715106,1493,Upregulated,100000,1
gsiB,1239,3863,1.6405454900913297,2624,Upregulated,100000,1
gsiA,2083,6300,1.5966889892339944,4217,Upregulated,100000,1
iaaA,1443,4880,1.7578098479590505,3437,Upregulated,100000,1
moeA,2189,3195,0.5455439766534106,1006,Unchanged,100000,1
moeB,916,1774,0.9535865062041199,858,Unchanged,100000,1
fsaA,155,869,2.4870879615401624,714,Upregulated,100000,1
ybiY,30,1492,5.636141224646719,1462,Upregulated,100000,1
ybiW,265,4667,4.138431202513582,4402,Upregulated,100000,1
ybiV,444,1088,1.2930469749002333,644,Upregulated,100000,1
ybiU,96,2480,4.6911619045530815,2384,Upregulated,100000,1
ybiT,3661,5084,0.4737262567004134,1423,Unchanged,100000,1
ldtB,3104,1894,-0.7126922267187425,-1210,Unchanged,100000,1
ybiR,287,1990,2.7936457887553234,1703,Upregulated,100000,1
mntR,583,1156,0.9875736093001823,573,Unchanged,100000,1
yliL,2,188,6.554588851677638,186,Upregulated,100000,1
opgE,265,2432,3.198078963993024,2167,Upregulated,100000,1
ompX,48807,9662,-2.3366943190254443,-39145,Downregulated,100000,1
rhtA,180,1640,3.187627003175771,1460,Upregulated,100000,1
dps,14671,2135,-2.7806592359214415,-12536,Downregulated,100000,1
glnH,9754,1919,-2.3456392608404877,-7835,Downregulated,100000,1
glnP,3277,1272,-1.3652770022584044,-2005,Downregulated,100000,1
glnQ,3497,1503,-1.2182727867813519,-1994,Downregulated,100000,1
ybiO,672,4518,2.749151132614324,3846,Upregulated,100000,1
rlmF,1442,1794,0.3151087256784386,352,Unchanged,100000,1
mcbA,69,224,1.698830465279435,155,Upregulated,100000,1
fiu,70,4128,5.881944238478288,4058,Upregulated,100000,1
ybiX,67,1146,4.096302138299133,1079,Upregulated,100000,1
ybiI,51,281,2.4620009782494305,230,Upregulated,100000,1
ybiJ,100,250,1.3219280948873624,150,Upregulated,100000,1
hcxB,9217,4083,-1.1746676831554574,-5134,Downregulated,100000,1
ybiB,2844,2333,-0.2857351576352161,-511,Unchanged,100000,1
dinG,1871,6136,1.7134889242621494,4265,Upregulated,100000,1
ybiA,112,859,2.9391593990808595,747,Upregulated,100000,1
rhlE,751,3454,2.2013832700146523,2703,Upregulated,100000,1
cecR,562,1703,1.5994363994576164,1141,Upregulated,100000,1
ybhG,1149,2752,1.2601016720559846,1603,Upregulated,100000,1
ybhF,2044,5108,1.3213633287651025,3064,Upregulated,100000,1
ybhS,629,2785,2.146545405348105,2156,Upregulated,100000,1
ybhR,485,2499,2.365294249012214,2014,Upregulated,100000,1
ybhQ,351,663,0.9175378398080271,312,Unchanged,100000,1
ybhP,600,1332,1.1505596765753814,732,Upregulated,100000,1
clsB,877,2672,1.607271260029319,1795,Upregulated,100000,1
ybhN,286,1777,2.6353566292502886,1491,Upregulated,100000,1
ybhM,64,618,3.2714630279043746,554,Upregulated,100000,1
ybhL,3891,1918,-1.0205382599547248,-1973,Downregulated,100000,1
moaE,1752,887,-0.9819967653001095,-865,Unchanged,100000,1
moaD,260,212,-0.2944473584652553,-48,Unchanged,100000,1
moaC,2860,1422,-1.0080936820463364,-1438,Downregulated,100000,1
moaB,3256,1582,-1.0413510997934552,-1674,Downregulated,100000,1
moaA,3302,2657,-0.31354189242275143,-645,Unchanged,100000,1
ybhK,1102,1725,0.6464721379817361,623,Unchanged,100000,1
uvrB,5067,7051,0.4766960517334962,1984,Unchanged,100000,1
bioD,627,1115,0.8305063620056281,488,Unchanged,100000,1
bioC,584,1616,1.4683869238717775,1032,Upregulated,100000,1
bioF,1223,3169,1.373603255854847,1946,Upregulated,100000,1
bioB,1832,3375,0.8814679987286117,1543,Unchanged,100000,1
bioA,1022,4147,2.02067285096834,3125,Upregulated,100000,1
ybhB,1312,862,-0.6060079455289856,-450,Unchanged,100000,1
ybhC,4620,3395,-0.44448127717132574,-1225,Unchanged,100000,1
ybhJ,126,4432,5.136462242549272,4306,Upregulated,100000,1
ybhI,19,1969,6.6953198824579685,1950,Upregulated,100000,1
ybhH,9,1233,7.098032082960526,1224,Upregulated,100000,1
ybhD,21,919,5.4516036285102745,898,Upregulated,100000,1
pgl,5304,2024,-1.3898714854182777,-3280,Downregulated,100000,1
ybhA,1185,1124,-0.07624502356469538,-61,Unchanged,100000,1
modC,548,2934,2.420621072712863,2386,Upregulated,100000,1
modB,333,1743,2.387978487054423,1410,Upregulated,100000,1
modA,403,3138,2.96099360844013,2735,Upregulated,100000,1
acrZ,112,12,-3.222392421336448,-100,Downregulated,100000,1
modE,525,1642,1.6450647992243197,1117,Upregulated,100000,1
modF,666,3309,2.3128012092412766,2643,Upregulated,100000,1
galE,2865,2524,-0.18282322866171827,-341,Unchanged,100000,1
galT,2229,2268,0.025024023682476366,39,Unchanged,100000,1
galK,3675,3084,-0.2529414846960549,-591,Unchanged,100000,1
galM,9684,3637,-1.4128541535433197,-6047,Downregulated,100000,1
gpmA,6870,3083,-1.1559752095982874,-3787,Downregulated,100000,1
aroG,13069,6744,-0.9544723133417239,-6325,Unchanged,100000,1
ybgS,686,346,-0.9874365385360876,-340,Unchanged,100000,1
zitB,773,1333,0.7861364611641258,560,Unchanged,100000,1
pnuC,10328,1578,-2.710391795293732,-8750,Downregulated,100000,1
nadA,15773,2695,-2.5490999064830935,-13078,Downregulated,100000,1
cpoB,8513,2280,-1.9006338060429238,-6233,Downregulated,100000,1
pal,12885,2556,-2.3337327957999876,-10329,Downregulated,100000,1
tolB,13827,4672,-1.5653759941777878,-9155,Downregulated,100000,1
tolA,2665,2547,-0.06533657337234353,-118,Unchanged,100000,1
tolR,476,489,0.03887289164429008,13,Unchanged,100000,1
tolQ,1786,1210,-0.5617250329592661,-576,Unchanged,100000,1
ybgC,891,449,-0.9887099867807749,-442,Unchanged,100000,1
ybgE,1043,406,-1.3611875253345895,-637,Downregulated,100000,1
cydB,10697,6818,-0.6497857413838689,-3879,Unchanged,100000,1
cydA,15778,9944,-0.6660161411773403,-5834,Unchanged,100000,1
mngB,695,3651,2.3932067858240145,2956,Upregulated,100000,1
mngA,36,3044,6.4018276420612334,3008,Upregulated,100000,1
mngR,443,965,1.1232222436004242,522,Upregulated,100000,1
sucD,2502,2196,-0.1882037351606212,-306,Unchanged,100000,1
sucC,3330,3138,-0.08567682499052688,-192,Unchanged,100000,1
sucB,4106,3606,-0.18733423067626032,-500,Unchanged,100000,1
sucA,5375,7546,0.4894473454459246,2171,Unchanged,100000,1
sdhB,312,1019,1.7075361173035655,707,Upregulated,100000,1
sdhA,571,3693,2.693230611842771,3122,Upregulated,100000,1
sdhD,45,388,3.108059745857453,343,Upregulated,100000,1
sdhC,57,509,3.1586318319109536,452,Upregulated,100000,1
gltA,4843,10211,1.076151253402954,5368,Upregulated,100000,1
ybgD,12,709,5.88467931651836,697,Upregulated,100000,1
ybgQ,17,4222,7.956248022096816,4205,Upregulated,100000,1
ybgP,16,969,5.920352855415081,953,Upregulated,100000,1
ybgO,33,1253,5.246776579963407,1220,Upregulated,100000,1
abrB,589,2139,1.8605969433345837,1550,Upregulated,100000,1
nei,1068,1807,0.7586848591770456,739,Unchanged,100000,1
pxpA,1773,2091,0.23800052569089059,318,Unchanged,100000,1
pxpC,3778,3246,-0.2189597018403983,-532,Unchanged,100000,1
pxpB,2126,1999,-0.0888631247864771,-127,Unchanged,100000,1
ybgI,2940,2890,-0.024746662335685607,-50,Unchanged,100000,1
dtpD,1059,3729,1.8160862077813047,2670,Upregulated,100000,1
phr,887,2930,1.7238946550085463,2043,Upregulated,100000,1
ybgA,438,770,0.8139275759810903,332,Unchanged,100000,1
ybfD,63,563,3.1597111885803133,500,Upregulated,100000,1
ybfL,66,1104,4.064130337419716,1038,Upregulated,100000,1
ybfC,106,337,1.6686843266186593,231,Upregulated,100000,1
ybfO,136,2421,4.153924522748597,2285,Upregulated,100000,1
ybfB,20,18,-0.15200309344504995,-2,Unchanged,100000,1
rhsC,1471,10618,2.8516428948689008,9147,Upregulated,100000,1
ybfA,2277,251,-3.1813750221858506,-2026,Downregulated,100000,1
kdpA,42,4335,6.689498855330437,4293,Upregulated,100000,1
kdpB,220,6069,4.78588339175478,5849,Upregulated,100000,1
kdpC,133,1235,3.2150128909708506,1102,Upregulated,100000,1
kdpD,1830,8244,2.1715008563678513,6414,Upregulated,100000,1
kdpE,187,1476,2.9805825461727595,1289,Upregulated,100000,1
speF,70,4158,5.892391025913404,4088,Upregulated,100000,1
potE,315,2476,2.9745875808269857,2161,Upregulated,100000,1
ybfG,20,713,5.155830171556525,693,Upregulated,100000,1
ybfP,47,438,3.220198207923536,391,Upregulated,100000,1
pgm,13779,5872,-1.2305473160988876,-7907,Downregulated,100000,1
seqA,2579,1436,-0.8447560239661627,-1143,Unchanged,100000,1
ybfF,1322,1348,0.028098319674166743,26,Unchanged,100000,1
ybfE,227,286,0.3333228494874745,59,Unchanged,100000,1
fldA,3509,1495,-1.2309144633166993,-2014,Downregulated,100000,1
fur,3036,1227,-1.3070365417525613,-1809,Downregulated,100000,1
chiQ,33,320,3.277533975528909,287,Upregulated,100000,1
chiP,92,2127,4.531042361903659,2035,Upregulated,100000,1
glnS,4970,4363,-0.18792537807314874,-607,Unchanged,100000,1
nagE,1753,3834,1.1290243409086127,2081,Upregulated,100000,1
nagB,1465,985,-0.5727050349658716,-480,Unchanged,100000,1
nagA,2314,2567,0.1496944314679285,253,Unchanged,100000,1
nagC,2087,3113,0.5768749763093446,1026,Unchanged,100000,1
umpH,2473,1850,-0.4187369689862633,-623,Unchanged,100000,1
asnB,11711,4559,-1.3610749582311916,-7152,Downregulated,100000,1
ubiF,1014,2940,1.5357585027203864,1926,Upregulated,100000,1
miaB,5129,4111,-0.31918819941338006,-1018,Unchanged,100000,1
ybeZ,4419,3751,-0.2364446680955357,-668,Unchanged,100000,1
ybeY,1362,1208,-0.17310624868699223,-154,Unchanged,100000,1
ybeX,5542,3226,-0.7806602723257742,-2316,Unchanged,100000,1
lnt,1961,3240,0.724404277579838,1279,Unchanged,100000,1
insH3,5086,3668,-0.471537823095052,-1418,Unchanged,100000,1
gltI,2328,1803,-0.3686916614759422,-525,Unchanged,100000,1
gltJ,234,934,1.9969140201262574,700,Upregulated,100000,1
gltK,302,1044,1.7895012572448055,742,Upregulated,100000,1
gltL,326,1234,1.9203985249183404,908,Upregulated,100000,1
rihA,1101,1559,0.5018064591334157,458,Unchanged,100000,1
hscC,143,2390,4.062923566089721,2247,Upregulated,100000,1
djlC,182,1910,3.391562282724415,1728,Upregulated,100000,1
ybeU,39,685,4.134557958985641,646,Upregulated,100000,1
ybeT,1,392,8.614709844115207,391,Upregulated,100000,1
djlB,51,1784,5.128474557948809,1733,Upregulated,100000,1
ybeR,15,675,5.491853096329675,660,Upregulated,100000,1
ybeQ,62,1100,4.149091498025147,1038,Upregulated,100000,1
ybeL,2112,889,-1.2483545105286835,-1223,Downregulated,100000,1
leuS,17258,8851,-0.9633529152638997,-8407,Unchanged,100000,1
lptE,2392,1202,-0.9927804934869194,-1190,Unchanged,100000,1
holA,1720,1713,-0.0058834135054613625,-7,Unchanged,100000,1
nadD,594,764,0.3631097072349828,170,Unchanged,100000,1
cobC,294,735,1.3219280948873624,441,Upregulated,100000,1
rsfS,744,401,-0.8917003846531112,-343,Unchanged,100000,1
rlmH,927,984,0.0860889767137092,57,Unchanged,100000,1
mrdA,1735,3095,0.8350037466360037,1360,Unchanged,100000,1
mrdB,1123,1828,0.7029081426574686,705,Unchanged,100000,1
rlpA,3505,2300,-0.607780583066248,-1205,Unchanged,100000,1
dacA,5294,2078,-1.3491625405911867,-3216,Downregulated,100000,1
ybeD,867,346,-1.3252599555851103,-521,Downregulated,100000,1
lipB,1228,1057,-0.2163351839874963,-171,Unchanged,100000,1
ybeF,39,933,4.580331051989511,894,Upregulated,100000,1
lipA,2513,2007,-0.32437005451803846,-506,Unchanged,100000,1
tatE,377,151,-1.3200159739435855,-226,Downregulated,100000,1
crcB,508,397,-0.355689489629208,-111,Unchanged,100000,1
cspE,9436,734,-3.68432345039625,-8702,Downregulated,100000,1
pagP,592,510,-0.2150999287700918,-82,Unchanged,100000,1
dcuC,806,2157,1.4201744326324868,1351,Upregulated,100000,1
dpiA,1051,838,-0.3267405202628268,-213,Unchanged,100000,1
dpiB,1865,2775,0.5733121409822306,910,Unchanged,100000,1
citC,6544,1529,-2.097584341580944,-5015,Downregulated,100000,1
citD,3627,280,-3.6952780130253133,-3347,Downregulated,100000,1
citE,17565,1522,-3.5286633126061884,-16043,Downregulated,100000,1
citF,35674,3061,-3.5427980392116187,-32613,Downregulated,100000,1
citX,8881,920,-3.2710163668036967,-7961,Downregulated,100000,1
citG,2388,1148,-1.0566801945891173,-1240,Downregulated,100000,1
citT,14439,2193,-2.718993112012435,-12246,Downregulated,100000,1
rna,806,1711,1.085988015961446,905,Upregulated,100000,1
rnk,886,704,-0.33173126991772117,-182,Unchanged,100000,1
ybdR,1588,2099,0.40249125414919645,511,Unchanged,100000,1
uspG,5319,1062,-2.324371270815691,-4257,Downregulated,100000,1
ahpF,5126,6331,0.30459991693185695,1205,Unchanged,100000,1
ahpC,18400,7356,-1.3227123814197999,-11044,Downregulated,100000,1
dsbG,491,1101,1.1650195392496758,610,Upregulated,100000,1
ybdO,29,625,4.429731384421878,596,Upregulated,100000,1
ybdN,47,2228,5.566944665662394,2181,Upregulated,100000,1
ybdM,134,1080,3.0107264065930583,946,Upregulated,100000,1
ybdL,1558,2395,0.6203304225618733,837,Unchanged,100000,1
hcxA,1912,3369,0.8172379051410089,1457,Unchanged,100000,1
cstA,571,6499,3.508655097282057,5928,Upregulated,100000,1
entH,42,745,4.148779192570764,703,Upregulated,100000,1
entA,100,1547,3.951401291674311,1447,Upregulated,100000,1
entB,95,2072,4.446952679355606,1977,Upregulated,100000,1
entE,47,4299,6.515196543305664,4252,Upregulated,100000,1
entC,21,3096,7.20387233336565,3075,Upregulated,100000,1
fepB,66,2470,5.225901207113586,2404,Upregulated,100000,1
entS,14,3182,7.828363198273443,3168,Upregulated,100000,1
fepD,43,2669,5.955818835439868,2626,Upregulated,100000,1
fepG,48,2789,5.860569718307156,2741,Upregulated,100000,1
fepC,48,1976,5.363404730863522,1928,Upregulated,100000,1
fepE,14,1776,6.987060944292502,1762,Upregulated,100000,1
entF,399,9184,4.524661990453342,8785,Upregulated,100000,1
fes,15,2305,7.263660439708182,2290,Upregulated,100000,1
fepA,159,4194,4.721228190812237,4035,Upregulated,100000,1
entD,21,678,5.012824040357583,657,Upregulated,100000,1
insL2,1964,1840,-0.09408916337031785,-124,Unchanged,100000,1
ybdK,648,1957,1.5945780377421792,1309,Upregulated,100000,1
ybdJ,47,147,1.645083493158727,100,Upregulated,100000,1
ybdF,259,368,0.506753668370459,109,Unchanged,100000,1
nfsB,3393,1642,-1.047107302933172,-1751,Downregulated,100000,1
ybdG,4126,2928,-0.49482826760244225,-1198,Unchanged,100000,1
pheP,1564,2811,0.8458429410729909,1247,Unchanged,100000,1
cusA,287,6000,4.3858398587075555,5713,Upregulated,100000,1
cusB,79,1771,4.486567748574811,1692,Upregulated,100000,1
cusF,13,279,4.423681593688095,266,Upregulated,100000,1
cusC,25,2003,6.324090516037983,1978,Upregulated,100000,1
cusR,556,1128,1.020610279675286,572,Upregulated,100000,1
cusS,545,2203,2.015141360036594,1658,Upregulated,100000,1
nfrB,321,4022,3.647267879183049,3701,Upregulated,100000,1
nfrA,834,5608,2.7493670605659597,4774,Upregulated,100000,1
ybcH,181,1260,2.7993621313040737,1079,Upregulated,100000,1
envY,58,650,3.4863149127882447,592,Upregulated,100000,1
ompT,109949,15187,-2.855925665843311,-94762,Downregulated,100000,1
appY,1342,73,-4.200344397320166,-1269,Downregulated,100000,1
tfaX,2,53,4.727920454563199,51,Upregulated,100000,1
ybcY,27,384,3.8300749985576874,357,Upregulated,100000,1
tfaD,18,478,4.7309418065384365,460,Upregulated,100000,1
nohD,39,819,4.392317422778761,780,Upregulated,100000,1
ybcW,157,55,-1.5132610353669675,-102,Downregulated,100000,1
ybcV,12,13,0.11547721741993588,1,Unchanged,100000,1
borD,4813,257,-4.227096158770994,-4556,Downregulated,100000,1
rzpD,83,548,2.722992651613602,465,Upregulated,100000,1
rrrD,51,414,3.0210616155278296,363,Upregulated,100000,1
essD,7,45,2.6844981742720706,38,Upregulated,100000,1
insH2,5183,3326,-0.6399992250974303,-1857,Unchanged,100000,1
quuD,11,242,4.459431618637297,231,Upregulated,100000,1
rusA,8,352,5.459431618637297,344,Upregulated,100000,1
ybcO,4,226,5.820178962415188,222,Upregulated,100000,1
ninE,1,27,4.754887502163468,26,Upregulated,100000,1
ybcN,7,410,5.872125177447842,403,Upregulated,100000,1
ybcM,646,288,-1.1654653532516126,-358,Downregulated,100000,1
ybcL,132,378,1.5178483048626192,246,Upregulated,100000,1
ybcK,25,446,4.15704371014558,421,Upregulated,100000,1
emrE,116,87,-0.4150374992788438,-29,Unchanged,100000,1
renD,1519,5201,1.775667168094117,3682,Upregulated,100000,1
insF3,23,685,4.896398221790876,662,Upregulated,100000,1
insE3,132,128,-0.044394119358453395,-4,Unchanged,100000,1
exoD,4,276,6.108524456778169,272,Upregulated,100000,1
intD,767,1675,1.1268626127295636,908,Upregulated,100000,1
fimZ,18,192,3.415037499278844,174,Upregulated,100000,1
sfmF,4,395,6.625708843064465,391,Upregulated,100000,1
sfmH,23,939,5.351419391596762,916,Upregulated,100000,1
sfmD,114,3380,4.889917517004805,3266,Upregulated,100000,1
sfmC,4,543,7.084808387804362,539,Upregulated,100000,1
