Gene Name,SynH_Exp_BXHU,SynH_Stat1_CUOC,log2change,counts_change,binned,Threshold where |count difference| is,Threshold of 2^n where n is
yigL,1041,1303,0.3238670152687173,262,Unchanged,100000,5
pldB,1659,1719,0.05125565852219775,60,Unchanged,100000,5
rhtB,317,927,1.5480864984861236,610,Unchanged,100000,5
rhtC,1200,1291,0.1054545948113099,91,Unchanged,100000,5
recQ,2236,4352,0.9607583684071493,2116,Unchanged,100000,5
pldA,1157,1401,0.2760680913233281,244,Unchanged,100000,5
yigI,35,564,4.010268335453827,529,Unchanged,100000,5
rarD,35,1308,5.223863808553117,1273,Unchanged,100000,5
yigG,19,41,1.1096244911744981,22,Unchanged,100000,5
yigF,51,39,-0.38702312310924736,-12,Unchanged,100000,5
corA,1730,1625,-0.09033231972090777,-105,Unchanged,100000,5
uvrD,4390,4846,0.1425734650286259,456,Unchanged,100000,5
yigB,1270,1401,0.14162845877128982,131,Unchanged,100000,5
xerC,1449,1497,0.04701662650148736,48,Unchanged,100000,5
yigA,1139,1302,0.19296170145752364,163,Unchanged,100000,5
dapF,2502,1799,-0.4758866029143375,-703,Unchanged,100000,5
cyaY,526,360,-0.5470658929626278,-166,Unchanged,100000,5
cyaA,19913,8497,-1.228685117159587,-11416,Unchanged,100000,5
hemC,4656,3040,-0.6150197345773359,-1616,Unchanged,100000,5
hemD,2000,1464,-0.4500844463780446,-536,Unchanged,100000,5
hemX,3758,2514,-0.5799804169995477,-1244,Unchanged,100000,5
hemY,3585,2489,-0.5264068886082314,-1096,Unchanged,100000,5
aslA,190,1831,3.268560467466389,1641,Unchanged,100000,5
aslB,67,1339,4.320851054866538,1272,Unchanged,100000,5
yifK,1189,1944,0.7092795038601252,755,Unchanged,100000,5
rffM,364,754,1.0506260730699681,390,Unchanged,100000,5
wzyE,423,1677,1.9871531204443966,1254,Unchanged,100000,5
wzxE,861,1705,0.9856865965146908,844,Unchanged,100000,5
wecE,1198,1202,0.004808987922399752,4,Unchanged,100000,5
rffC,535,801,0.5822633511202008,266,Unchanged,100000,5
rffH,1371,1245,-0.1390828288237825,-126,Unchanged,100000,5
rffG,1148,1197,0.06030051026781422,49,Unchanged,100000,5
wecC,1649,1850,0.1659338719662074,201,Unchanged,100000,5
wecB,1558,1501,-0.05377125644098082,-57,Unchanged,100000,5
wzzE,1756,1541,-0.1884259830205729,-215,Unchanged,100000,5
rfe,2529,1782,-0.5050697001413166,-747,Unchanged,100000,5
rho,16327,6259,-1.3832556462639225,-10068,Unchanged,100000,5
trxA,4974,1611,-1.6264500135103377,-3363,Unchanged,100000,5
rhlB,9617,4307,-1.1589035953510602,-5310,Unchanged,100000,5
gpp,4838,3572,-0.437678688858702,-1266,Unchanged,100000,5
rep,2378,3712,0.6424479953819163,1334,Unchanged,100000,5
yifN,148,317,1.0988856645104577,169,Unchanged,100000,5
ppiC,458,285,-0.68438567904484,-173,Unchanged,100000,5
ilvC,6527,7258,0.15315201751530103,731,Unchanged,100000,5
ilvY,298,1789,2.5857691515897465,1491,Unchanged,100000,5
ilvA,2139,6251,1.5471505200137825,4112,Unchanged,100000,5
ilvD,2843,7254,1.3513626462927524,4411,Unchanged,100000,5
ilvE,2849,3534,0.31084641822776565,685,Unchanged,100000,5
ilvM,57,152,1.4150374992788437,95,Unchanged,100000,5
ilvL,5,1,-2.321928094887362,-4,Unchanged,100000,5
yifB,119,1868,3.9724609764017185,1749,Unchanged,100000,5
maoP,2495,247,-3.336456868639945,-2248,Unchanged,100000,5
yieP,1498,800,-0.9049657186840264,-698,Unchanged,100000,5
hsrA,532,1203,1.177138491674887,671,Unchanged,100000,5
rbsR,261,826,1.6620919748495608,565,Unchanged,100000,5
rbsK,955,894,-0.09522590173979334,-61,Unchanged,100000,5
rbsB,965,1040,0.10798268087301181,75,Unchanged,100000,5
rbsC,372,847,1.1870593482241671,475,Unchanged,100000,5
rbsA,354,1341,1.9214879718214766,987,Unchanged,100000,5
rbsD,178,276,0.6327910258117713,98,Unchanged,100000,5
kup,1100,2089,0.9253089686550864,989,Unchanged,100000,5
ravA,3473,2132,-0.7039749726229158,-1341,Unchanged,100000,5
viaA,1679,1845,0.13601858601072842,166,Unchanged,100000,5
asnA,9999,1668,-2.583664529386741,-8331,Unchanged,100000,5
asnC,246,265,0.10733404411132155,19,Unchanged,100000,5
mioC,1426,709,-1.008116449204372,-717,Unchanged,100000,5
mnmG,5984,3809,-0.6516978873242968,-2175,Unchanged,100000,5
rsmG,492,515,0.0659141167313407,23,Unchanged,100000,5
atpI,2245,1032,-1.121272474205255,-1213,Unchanged,100000,5
atpB,9110,2765,-1.7201715735673437,-6345,Unchanged,100000,5
atpE,5496,1686,-1.7047774678760177,-3810,Unchanged,100000,5
atpF,13857,5874,-1.2381997812453418,-7983,Unchanged,100000,5
atpH,7853,2508,-1.6467065489612145,-5345,Unchanged,100000,5
atpA,51387,15621,-1.7179166167467441,-35766,Unchanged,100000,5
atpG,16560,4776,-1.7938279311218825,-11784,Unchanged,100000,5
atpD,33969,10488,-1.6954791572393584,-23481,Unchanged,100000,5
atpC,6559,1406,-2.2218792806442558,-5153,Unchanged,100000,5
glmU,7570,2271,-1.7369655941662063,-5299,Unchanged,100000,5
glmS,12007,3506,-1.7759778313677734,-8501,Unchanged,100000,5
pstS,1038,2492,1.2634976246661211,1454,Unchanged,100000,5
pstC,536,1468,1.4535470623854403,932,Unchanged,100000,5
pstA,473,1526,1.6898428734951354,1053,Unchanged,100000,5
pstB,650,1187,0.8688083117260899,537,Unchanged,100000,5
phoU,715,840,0.23244608600037084,125,Unchanged,100000,5
bglG,5,424,6.405992359675837,419,Unchanged,100000,5
bglF,59,1846,4.967543788283933,1787,Unchanged,100000,5
bglB,45,1355,4.9122240399115595,1310,Unchanged,100000,5
bglH,41,1037,4.660648174195142,996,Unchanged,100000,5
yieL,57,1066,4.225101708594434,1009,Unchanged,100000,5
yieK,52,704,3.758991900496205,652,Unchanged,100000,5
cbrC,123,406,1.7228214118459364,283,Unchanged,100000,5
cbrB,41,199,2.279072615925565,158,Unchanged,100000,5
yieH,349,562,0.6873430940112738,213,Unchanged,100000,5
adeP,3864,2057,-0.9095533003108393,-1807,Unchanged,100000,5
yieF,2244,796,-1.495232340065144,-1448,Unchanged,100000,5
yieE,1616,1097,-0.5588636723486019,-519,Unchanged,100000,5
yidZ,274,1110,2.0183118782769416,836,Unchanged,100000,5
mdtL,89,1617,4.183370532507264,1528,Unchanged,100000,5
tnaB,83,1333,4.005421633742048,1250,Unchanged,100000,5
tnaA,470,1770,1.9130166984053603,1300,Unchanged,100000,5
tnaC,1,1,0.0,0,Unchanged,100000,5
mnmE,1854,3190,0.7829151800267009,1336,Unchanged,100000,5
yidC,10512,5470,-0.9424244426424108,-5042,Unchanged,100000,5
rnpA,2093,1162,-0.8489622428511804,-931,Unchanged,100000,5
rpmH,189,26,-2.8618027060799807,-163,Unchanged,100000,5
dnaA,5764,6098,0.08126581483500073,334,Unchanged,100000,5
dnaN,3270,3696,0.17667412103061272,426,Unchanged,100000,5
recF,909,2547,1.4864467600800875,1638,Unchanged,100000,5
gyrB,7976,8286,0.05501041058101118,310,Unchanged,100000,5
yidB,364,505,0.4723449374404608,141,Unchanged,100000,5
yidA,1879,1853,-0.020102185392789726,-26,Unchanged,100000,5
yidX,161,616,1.9358696625802845,455,Unchanged,100000,5
dgoK,141,1492,3.4034804678564443,1351,Unchanged,100000,5
dgoT,128,2796,4.449148645375437,2668,Unchanged,100000,5
cbrA,60,1845,4.94251450533924,1785,Unchanged,100000,5
yidR,743,2342,1.656306959962619,1599,Unchanged,100000,5
yidQ,507,566,0.15881630582854173,59,Unchanged,100000,5
ibpA,1901,1915,0.010585860163767334,14,Unchanged,100000,5
ibpB,1602,1879,0.2300909190113455,277,Unchanged,100000,5
yidE,1562,3542,1.181169758609935,1980,Unchanged,100000,5
yidP,33,1110,5.0719498418790145,1077,Unchanged,100000,5
glvC,49,3064,5.966490737809749,3015,Unchanged,100000,5
yidL,84,792,3.237039197300849,708,Unchanged,100000,5
yidK,33,3442,6.70463726268175,3409,Unchanged,100000,5
yidJ,85,2930,5.1072940131719085,2845,Unchanged,100000,5
yidI,157,881,2.4883774600287865,724,Unchanged,100000,5
yidH,104,569,2.4518451241654895,465,Unchanged,100000,5
yidG,69,634,3.199814573361238,565,Unchanged,100000,5
yidF,118,977,3.049571702606544,859,Unchanged,100000,5
emrD,362,2620,2.8555052093416076,2258,Unchanged,100000,5
ivbL,2,1,-1.0,-1,Unchanged,100000,5
ilvB,2579,4890,0.923022692050382,2311,Unchanged,100000,5
ilvN,261,440,0.7534537169547751,179,Unchanged,100000,5
uhpA,1530,1855,0.2778875339281514,325,Unchanged,100000,5
uhpB,725,3971,2.4534494606221715,3246,Unchanged,100000,5
uhpC,293,2916,3.3150181499046893,2623,Unchanged,100000,5
uhpT,121,2792,4.528219988935057,2671,Unchanged,100000,5
adeD,284,3768,3.729836130108101,3484,Unchanged,100000,5
adeQ,29,2189,6.238075244053374,2160,Unchanged,100000,5
yicN,133,757,2.508867054484542,624,Unchanged,100000,5
nepI,74,2570,5.1180992784522905,2496,Unchanged,100000,5
nlpA,741,1189,0.682203267439822,448,Unchanged,100000,5
yicL,776,1500,0.9508339431961156,724,Unchanged,100000,5
setC,33,1329,5.3317312699177215,1296,Unchanged,100000,5
yicJ,417,2121,2.3466253320858916,1704,Unchanged,100000,5
yicI,1128,3650,1.6941293962559485,2522,Unchanged,100000,5
yicH,2902,3471,0.25830384576190163,569,Unchanged,100000,5
xanP,2237,4150,0.8915460800625307,1913,Unchanged,100000,5
gltS,1632,2468,0.5967013371779223,836,Unchanged,100000,5
recG,2589,3699,0.514740335223884,1110,Unchanged,100000,5
trmH,1288,1093,-0.23683919244271237,-195,Unchanged,100000,5
spoT,8066,4697,-0.7801138121480885,-3369,Unchanged,100000,5
rpoZ,1832,499,-1.8763077827596835,-1333,Unchanged,100000,5
gmk,1941,875,-1.1494451959939727,-1066,Unchanged,100000,5
ligB,164,2345,3.837820202784655,2181,Unchanged,100000,5
yicG,59,579,3.294776488627395,520,Unchanged,100000,5
dinD,187,612,1.7104933828050153,425,Unchanged,100000,5
yicC,2695,1634,-0.7218772894941843,-1061,Unchanged,100000,5
rph,1482,1167,-0.3447408865984856,-315,Unchanged,100000,5
pyrE,218,712,1.7075491061894714,494,Unchanged,100000,5
slmA,1552,783,-0.9870443448960871,-769,Unchanged,100000,5
dut,2074,802,-1.3707417523583054,-1272,Unchanged,100000,5
dfp,1410,2259,0.6799891081069284,849,Unchanged,100000,5
yicR,125,535,2.097610796626422,410,Unchanged,100000,5
rpmB,4413,578,-2.9326183494753075,-3835,Unchanged,100000,5
rpmG,394,33,-3.5776577000979226,-361,Unchanged,100000,5
mutM,346,964,1.4782611085932371,618,Unchanged,100000,5
coaD,486,455,-0.09508976851972227,-31,Unchanged,100000,5
waaA,1954,1881,-0.0549306184451902,-73,Unchanged,100000,5
waaQ,1321,1036,-0.3506064635602737,-285,Unchanged,100000,5
waaG,1122,1171,0.06166839989242229,49,Unchanged,100000,5
waaP,522,600,0.2009126939259963,78,Unchanged,100000,5
waaS,596,124,-2.2649722100752863,-472,Unchanged,100000,5
waaB,819,655,-0.3223685452161959,-164,Unchanged,100000,5
waaO,758,478,-0.6651872301903431,-280,Unchanged,100000,5
waaJ,573,241,-1.2495019925269433,-332,Unchanged,100000,5
waaY,324,199,-0.703225382340976,-125,Unchanged,100000,5
waaZ,462,191,-1.2743202133803089,-271,Unchanged,100000,5
waaU,601,230,-1.3857311297668102,-371,Unchanged,100000,5
waaL,965,267,-1.8536892004678887,-698,Unchanged,100000,5
waaC,1000,1429,0.5150059164337295,429,Unchanged,100000,5
waaF,2318,1918,-0.273277845988341,-400,Unchanged,100000,5
rfaD,5066,2415,-1.0688238879893655,-2651,Unchanged,100000,5
htrL,436,534,0.29251160691062766,98,Unchanged,100000,5
kbl,2767,2368,-0.2246535629810049,-399,Unchanged,100000,5
tdh,2485,1837,-0.43589422533829897,-648,Unchanged,100000,5
waaH,48,1252,4.705056346211462,1204,Unchanged,100000,5
yibQ,874,1777,1.02373849652808,903,Unchanged,100000,5
envC,2596,2798,0.10810557916561489,202,Unchanged,100000,5
gpmM,25148,9653,-1.3813943842068739,-15495,Unchanged,100000,5
yibN,1884,721,-1.3857278003719606,-1163,Unchanged,100000,5
grxC,501,377,-0.4102460799265441,-124,Unchanged,100000,5
secB,4683,1272,-1.8803343674147095,-3411,Unchanged,100000,5
gpsA,6796,3582,-0.9239205151982594,-3214,Unchanged,100000,5
cysE,2197,2354,0.09957945061516768,157,Unchanged,100000,5
trmL,404,793,0.9729655729521837,389,Unchanged,100000,5
lldD,149,2275,3.9324823095112595,2126,Unchanged,100000,5
lldR,36,1328,5.205114429904612,1292,Unchanged,100000,5
lldP,71,2903,5.35358173712198,2832,Unchanged,100000,5
yibL,587,565,-0.05510963580750217,-22,Unchanged,100000,5
mtlR,485,1057,1.123918724308193,572,Unchanged,100000,5
mtlD,2605,3431,0.39734575339178413,826,Unchanged,100000,5
mtlA,2167,4386,1.0172066585799198,2219,Unchanged,100000,5
yibI,10,368,5.20163386116965,358,Unchanged,100000,5
yibH,98,2041,4.380350622917511,1943,Unchanged,100000,5
yibG,16,49,1.6147098441152081,33,Unchanged,100000,5
yibJ,130,1063,3.03155806850265,933,Unchanged,100000,5
yibA,450,424,-0.08586073665383794,-26,Unchanged,100000,5
rhsA,366,10019,4.774751061072336,9653,Unchanged,100000,5
yibF,208,1199,2.5271762252731316,991,Unchanged,100000,5
selA,1966,3509,0.835796626061586,1543,Unchanged,100000,5
selB,3610,4915,0.4451925794534096,1305,Unchanged,100000,5
yiaY,28,1916,6.096526923678576,1888,Unchanged,100000,5
aldB,438,3256,2.8940979246650738,2818,Unchanged,100000,5
yiaW,9,268,4.89616418901546,259,Unchanged,100000,5
yiaV,35,2012,5.845131572860561,1977,Unchanged,100000,5
yiaU,248,1570,2.6623525333921143,1322,Unchanged,100000,5
yiaT,41,1021,4.638215146259718,980,Unchanged,100000,5
sgbE,76,1240,4.028196891830652,1164,Unchanged,100000,5
sgbU,34,1839,5.7572429231615985,1805,Unchanged,100000,5
sgbH,30,1274,5.408258966647782,1244,Unchanged,100000,5
lyxK,57,3738,6.035160839580416,3681,Unchanged,100000,5
yiaO,19,1897,6.64157644996789,1878,Unchanged,100000,5
yiaN,5,1823,8.510170751151772,1818,Unchanged,100000,5
yiaM,4,369,6.527477006060396,365,Unchanged,100000,5
yiaL,4,501,6.968666793195208,497,Unchanged,100000,5
yiaK,31,1747,5.816467582529884,1716,Unchanged,100000,5
plaR,1332,1498,0.1694435413874888,166,Unchanged,100000,5
ysaA,128,592,2.2094533656289497,464,Unchanged,100000,5
avtA,4799,3973,-0.27250501962809504,-826,Unchanged,100000,5
malS,638,3422,2.423211430724544,2784,Unchanged,100000,5
bax,3282,3500,0.09277968320597837,218,Unchanged,100000,5
xylR,869,1948,1.1645655952679421,1079,Unchanged,100000,5
xylH,947,2923,1.6260134983376677,1976,Unchanged,100000,5
xylG,1210,3135,1.3734583955274444,1925,Unchanged,100000,5
xylF,2117,3345,0.659984941521234,1228,Unchanged,100000,5
xylA,13390,26193,0.9680253467260126,12803,Unchanged,100000,5
xylB,2209,6519,1.5612572565471643,4310,Unchanged,100000,5
yiaB,29,203,2.807354922057604,174,Unchanged,100000,5
yiaA,38,225,2.5658536777734517,187,Unchanged,100000,5
wecH,152,1242,3.0305219447768956,1090,Unchanged,100000,5
glyQ,3658,2820,-0.37535991246256056,-838,Unchanged,100000,5
glyS,11607,7367,-0.6558459868776659,-4240,Unchanged,100000,5
insK,34,542,3.994686200103532,508,Unchanged,100000,5
insJ,54,442,3.033015057227963,388,Unchanged,100000,5
cspA,215,104,-1.0477531314483681,-111,Unchanged,100000,5
yiaG,504,202,-1.3190684407481217,-302,Unchanged,100000,5
yiaF,4325,1494,-1.5335199846222123,-2831,Unchanged,100000,5
ghrB,4650,2724,-0.7715040128706849,-1926,Unchanged,100000,5
yiaD,712,957,0.4266416835196278,245,Unchanged,100000,5
bisC,2467,4695,0.9283674422410138,2228,Unchanged,100000,5
yiaC,184,610,1.7291034763932356,426,Unchanged,100000,5
tag,423,891,1.074767768401972,468,Unchanged,100000,5
yhjY,306,945,1.6267826764157833,639,Unchanged,100000,5
yhjX,239,2161,3.1766165488787586,1922,Unchanged,100000,5
eptB,570,3013,2.4021668485423593,2443,Unchanged,100000,5
dppA,43323,15745,-1.4602393916424727,-27578,Unchanged,100000,5
dppB,4233,3361,-0.33278994601041856,-872,Unchanged,100000,5
dppC,3717,2966,-0.32562009040712725,-751,Unchanged,100000,5
dppD,4792,3524,-0.44341398386837216,-1268,Unchanged,100000,5
dppF,5587,3683,-0.6011924230542905,-1904,Unchanged,100000,5
yhjV,149,2135,3.8408518340456914,1986,Unchanged,100000,5
bcsG,551,3352,2.604897925128194,2801,Unchanged,100000,5
bcsF,22,87,1.983511877211431,65,Unchanged,100000,5
bcsE,1412,3250,1.2026996295319987,1838,Unchanged,100000,5
yhjR,8,50,2.643856189774725,42,Unchanged,100000,5
bcsQ,98,1274,3.700439718141092,1176,Unchanged,100000,5
bcsA,220,6265,4.831739080684563,6045,Unchanged,100000,5
bcsB,286,5746,4.328470940754134,5460,Unchanged,100000,5
bcsZ,122,2522,4.369615222765334,2400,Unchanged,100000,5
bcsC,901,9157,3.3452760114038442,8256,Unchanged,100000,5
pdeK,1176,4903,2.0597767014493207,3727,Unchanged,100000,5
dctA,854,3817,2.1601312115950675,2963,Unchanged,100000,5
yhjJ,1582,3047,0.9456399002136937,1465,Unchanged,100000,5
kdgK,2716,2589,-0.06908851434462052,-127,Unchanged,100000,5
pdeH,154,1466,3.2508828474389104,1312,Unchanged,100000,5
yhjG,561,4057,2.85434062659748,3496,Unchanged,100000,5
yhjE,679,3384,2.3172460888752178,2705,Unchanged,100000,5
yhjD,1063,1813,0.7702373282130534,750,Unchanged,100000,5
rcdB,615,1504,1.2901462514510351,889,Unchanged,100000,5
yhjB,72,636,3.142957953842043,564,Unchanged,100000,5
treF,1655,3234,0.9664884617790815,1579,Unchanged,100000,5
ccp,626,2106,1.7502708740930986,1480,Unchanged,100000,5
gadA,84374,2314,-5.188337728783573,-82060,Unchanged,100000,5
gadX,7380,635,-3.5387923192882305,-6745,Unchanged,100000,5
gadW,1920,597,-1.6853034743437136,-1323,Unchanged,100000,5
mdtF,23634,5264,-2.1666324285999576,-18370,Unchanged,100000,5
mdtE,10863,1846,-2.5569481245515595,-9017,Unchanged,100000,5
gadE,8655,52,-7.378878386112909,-8603,Unchanged,100000,5
hdeD,19860,681,-4.866067014403665,-19179,Unchanged,100000,5
hdeA,47430,300,-7.304693557471008,-47130,Unchanged,100000,5
hdeB,21226,176,-6.914113284587107,-21050,Unchanged,100000,5
yhiD,1758,442,-1.9918167957519726,-1316,Unchanged,100000,5
dctR,778,294,-1.4039540001498274,-484,Unchanged,100000,5
slp,18758,480,-5.288327798153594,-18278,Unchanged,100000,5
insH11,2861,6302,1.1392902566943568,3441,Unchanged,100000,5
yhiS,30,1163,5.276744785864699,1133,Unchanged,100000,5
arsC,73,546,2.9029325820398353,473,Unchanged,100000,5
arsB,114,2219,4.28280393803227,2105,Unchanged,100000,5
arsR,52,495,3.25084499682588,443,Unchanged,100000,5
gor,3774,2762,-0.4503811033423945,-1012,Unchanged,100000,5
rlmJ,707,1402,0.9877042292012244,695,Unchanged,100000,5
prlC,5483,5545,0.01622198675227321,62,Unchanged,100000,5
rsmJ,413,1425,1.786748232520021,1012,Unchanged,100000,5
dtpB,380,2238,2.5581387126454462,1858,Unchanged,100000,5
uspA,13688,2505,-2.4500291564068424,-11183,Unchanged,100000,5
uspB,357,352,-0.020348645391802367,-5,Unchanged,100000,5
pitA,5346,3507,-0.6082224069902658,-1839,Unchanged,100000,5
yhiN,643,2561,1.993816610269521,1918,Unchanged,100000,5
yhiM,3659,1478,-1.3078031461929363,-2181,Unchanged,100000,5
yhiJ,177,922,2.3810173903463405,745,Unchanged,100000,5
yhiI,3338,4509,0.433823555274922,1171,Unchanged,100000,5
rbbA,5282,9113,0.7868417659846224,3831,Unchanged,100000,5
yhhJ,1056,3283,1.6364049152145272,2227,Unchanged,100000,5
yhhI,45,1287,4.837943241891027,1242,Unchanged,100000,5
yhhH,12,43,1.8413022539809418,31,Unchanged,100000,5
rhsB,323,9201,4.832184597294251,8878,Unchanged,100000,5
nikR,249,865,1.7965543904560062,616,Unchanged,100000,5
nikE,172,2038,3.566673581463716,1866,Unchanged,100000,5
nikD,159,1933,3.6037429669268803,1774,Unchanged,100000,5
nikC,118,2243,4.248570855724431,2125,Unchanged,100000,5
nikB,152,2281,3.907523217868552,2129,Unchanged,100000,5
nikA,585,4397,2.9100110027418804,3812,Unchanged,100000,5
acpT,303,1152,1.9267510179693614,849,Unchanged,100000,5
yhhT,245,2363,3.269765974971276,2118,Unchanged,100000,5
yhhS,753,3765,2.321928094887362,3012,Unchanged,100000,5
dcrB,2236,1765,-0.3412520046846474,-471,Unchanged,100000,5
yhhQ,321,1525,2.248164040215308,1204,Unchanged,100000,5
tusA,421,386,-0.12521938579831574,-35,Unchanged,100000,5
zntA,3321,8642,1.3797475080870254,5321,Unchanged,100000,5
yhhN,1888,1916,0.021238796374339088,28,Unchanged,100000,5
yhhM,339,570,0.7496766459157601,231,Unchanged,100000,5
yhhL,50,302,2.594548549550354,252,Unchanged,100000,5
rsmD,412,1156,1.4884251553174606,744,Unchanged,100000,5
ftsY,2698,5500,1.0275412703511169,2802,Unchanged,100000,5
ftsE,1354,2543,0.9093037231151095,1189,Unchanged,100000,5
ftsX,2279,3607,0.6623984985222731,1328,Unchanged,100000,5
rpoH,8677,7277,-0.2538525184568444,-1400,Unchanged,100000,5
livJ,931,5040,2.436570660828485,4109,Unchanged,100000,5
panZ,261,666,1.3514723705013778,405,Unchanged,100000,5
livK,1281,3323,1.375215817350385,2042,Unchanged,100000,5
livH,460,2082,2.178264302355042,1622,Unchanged,100000,5
livM,750,3537,2.2375637183176758,2787,Unchanged,100000,5
livG,384,1971,2.3597495603223297,1587,Unchanged,100000,5
livF,367,1917,2.3849983688249377,1550,Unchanged,100000,5
ugpB,66,3358,5.668992395578576,3292,Unchanged,100000,5
ugpA,14,1800,7.006426269159433,1786,Unchanged,100000,5
ugpE,16,1914,6.902375114486025,1898,Unchanged,100000,5
ugpC,224,3157,3.816983623255381,2933,Unchanged,100000,5
ugpQ,405,1696,2.0661423567912123,1291,Unchanged,100000,5
yhhA,691,681,-0.02103091237618736,-10,Unchanged,100000,5
ggt,726,4134,2.5094969354296968,3408,Unchanged,100000,5
yrhB,29,196,2.756728848987636,167,Unchanged,100000,5
insB6,27,582,4.429987840744816,555,Unchanged,100000,5
insA6,19,138,2.8605969433345835,119,Unchanged,100000,5
yrhA,64,1403,4.454299293619899,1339,Unchanged,100000,5
yhhZ,7,378,5.754887502163468,371,Unchanged,100000,5
yhhY,429,721,0.7490216117412769,292,Unchanged,100000,5
yhhX,2696,2337,-0.20616276239903314,-359,Unchanged,100000,5
yhhW,680,1364,1.0042369928864707,684,Unchanged,100000,5
gntR,1344,2156,0.6818240399737453,812,Unchanged,100000,5
gntK,215,998,2.2147031557478,783,Unchanged,100000,5
yhgN,306,1086,1.8274205451117096,780,Unchanged,100000,5
asd,23151,4703,-2.299421274271237,-18448,Unchanged,100000,5
glgB,28851,8488,-1.7651247633993101,-20363,Unchanged,100000,5
glgX,13428,6106,-1.13694494749077,-7322,Unchanged,100000,5
glgC,8727,4002,-1.1247646299157215,-4725,Unchanged,100000,5
glgA,10568,4664,-1.1800626780463312,-5904,Unchanged,100000,5
glgP,16457,6670,-1.3029426996386781,-9787,Unchanged,100000,5
yzgL,47,115,1.2909011992667379,68,Unchanged,100000,5
glpD,30707,17890,-0.7794141839751701,-12817,Unchanged,100000,5
glpE,324,612,0.9175378398080271,288,Unchanged,100000,5
glpG,1232,2371,0.9444934067871066,1139,Unchanged,100000,5
glpR,657,2284,1.7975973750405132,1627,Unchanged,100000,5
rtcR,143,4617,5.0128686802709765,4474,Unchanged,100000,5
rtcB,370,3291,3.152928850608037,2921,Unchanged,100000,5
malT,10083,14588,0.5328571563069545,4505,Unchanged,100000,5
malP,5521,6437,0.22145886771777157,916,Unchanged,100000,5
malQ,4684,5326,0.18531135270939908,642,Unchanged,100000,5
gntT,1015,3421,1.7529383766953612,2406,Unchanged,100000,5
nfuA,2759,1924,-0.520036657583231,-835,Unchanged,100000,5
yhgH,629,1596,1.3433287293430567,967,Unchanged,100000,5
bioH,668,1764,1.4009305530834684,1096,Unchanged,100000,5
rpnA,177,1433,3.0172173441791483,1256,Unchanged,100000,5
feoC,56,215,1.9408379275318561,159,Unchanged,100000,5
feoB,2414,5919,1.2939277806896936,3505,Unchanged,100000,5
feoA,72,142,0.9798221180623697,70,Unchanged,100000,5
yhgF,6540,7440,0.18601198560994894,900,Unchanged,100000,5
greB,449,909,1.01756484945296,460,Unchanged,100000,5
ompR,1923,2016,0.06813687616001932,93,Unchanged,100000,5
envZ,1475,3630,1.299254593746547,2155,Unchanged,100000,5
pck,8165,6843,-0.25482393841576373,-1322,Unchanged,100000,5
yhgE,711,2977,2.065937756618621,2266,Unchanged,100000,5
hslO,1596,2535,0.667525095668357,939,Unchanged,100000,5
hslR,435,945,1.1192989283723445,510,Unchanged,100000,5
yrfG,707,1153,0.705610392842373,446,Unchanged,100000,5
igaA,1772,5675,1.6792417885106214,3903,Unchanged,100000,5
nudE,580,1060,0.8699394594356271,480,Unchanged,100000,5
mrcA,1704,6041,1.8258620510107209,4337,Unchanged,100000,5
hofM,105,1517,3.852759852580911,1412,Unchanged,100000,5
hofN,39,875,4.487736987857443,836,Unchanged,100000,5
hofO,34,698,4.359620384959313,664,Unchanged,100000,5
hofP,36,553,3.9412106687923947,517,Unchanged,100000,5
hofQ,161,2253,3.806714720120811,2092,Unchanged,100000,5
aroK,3467,1619,-1.0985848509002676,-1848,Unchanged,100000,5
aroB,5938,3294,-0.8501365382603008,-2644,Unchanged,100000,5
damX,6548,4044,-0.6952713245711387,-2504,Unchanged,100000,5
dam,905,1159,0.3568908690359041,254,Unchanged,100000,5
rpe,2973,1410,-1.0762243006214884,-1563,Unchanged,100000,5
gph,2327,1466,-0.6665861072715368,-861,Unchanged,100000,5
trpS,5478,2391,-1.1960351359937502,-3087,Unchanged,100000,5
yhfZ,213,1677,2.976957353338508,1464,Unchanged,100000,5
yhfY,42,335,2.9956998625663744,293,Unchanged,100000,5
yhfX,59,2288,5.277228287416548,2229,Unchanged,100000,5
yhfW,50,2553,5.674121632632394,2503,Unchanged,100000,5
php,52,1707,5.036807624886646,1655,Unchanged,100000,5
yhfU,23,377,4.034858757211651,354,Unchanged,100000,5
yhfT,140,3035,4.438197784198078,2895,Unchanged,100000,5
yhfS,110,2446,4.474848975002727,2336,Unchanged,100000,5
frlR,517,1397,1.4340958350945283,880,Unchanged,100000,5
frlD,136,1943,3.8366073443350053,1807,Unchanged,100000,5
frlB,61,1723,4.819969648662062,1662,Unchanged,100000,5
frlA,19,2478,7.027032958697016,2459,Unchanged,100000,5
yhfL,5,10,1.0,5,Unchanged,100000,5
cysG,1554,2510,0.6917008604304243,956,Unchanged,100000,5
nirC,657,1034,0.6542709099926051,377,Unchanged,100000,5
nirD,656,394,-0.7355001851617075,-262,Unchanged,100000,5
nirB,10239,5867,-0.8033799231486566,-4372,Unchanged,100000,5
tsgA,224,1621,2.8553134534599374,1397,Unchanged,100000,5
ppiA,1448,1023,-0.5012554573378766,-425,Unchanged,100000,5
yhfG,38,34,-0.1604646721932461,-4,Unchanged,100000,5
